fname,itp,tp_prob,its,ts_prob
HK.HKLK.npz_3994500.npz,[],[],[],[]
HK.HKLK.npz_4003500.npz,[],[],[],[]
HK.HKLK.npz_4032000.npz,[],[],[],[]
HK.HKLK.npz_4024500.npz,[],[],[],[]
HK.HKLK.npz_4033500.npz,[],[],[],[]
HK.HKLK.npz_4011000.npz,[],[],[],[]
HK.HKLK.npz_3990000.npz,[],[],[],[]
HK.HKLK.npz_4005000.npz,[],[],[],[]
HK.HKLK.npz_4006500.npz,[],[],[],[]
HK.HKLK.npz_4015500.npz,[],[],[],[]
HK.HKLK.npz_4044000.npz,[],[],[],[]
HK.HKLK.npz_4036500.npz,[],[],[],[]
HK.HKLK.npz_4045500.npz,[],[],[],[]
HK.HKLK.npz_4023000.npz,[],[],[],[]
HK.HKLK.npz_4002000.npz,[],[],[],[]
HK.HKLK.npz_4017000.npz,[],[],[],[]
HK.HKLK.npz_4018500.npz,[],[],[],[]
HK.HKLK.npz_4027500.npz,[],[],[],[]
HK.HKLK.npz_4056000.npz,[],[],[],[]
HK.HKLK.npz_4048500.npz,[],[],[],[]
HK.HKLK.npz_4057500.npz,[],[],[],[]
HK.HKLK.npz_4035000.npz,[],[],[],[]
HK.HKLK.npz_4014000.npz,[],[],[],[]
HK.HKLK.npz_4029000.npz,[],[],[],[]
HK.HKLK.npz_4030500.npz,[],[],[],[]
HK.HKLK.npz_4039500.npz,[],[],[],[]
HK.HKLK.npz_4068000.npz,[],[],[],[]
HK.HKLK.npz_4060500.npz,[],[],[],[]
HK.HKLK.npz_4069500.npz,[],[],[],[]
HK.HKLK.npz_4047000.npz,[],[],[],[]
HK.HKLK.npz_4026000.npz,[],[],[],[]
HK.HKLK.npz_4041000.npz,[],[],[563],[ 0.3013791]
HK.HKLK.npz_4042500.npz,[],[],[],[]
HK.HKLK.npz_4051500.npz,[],[],[],[]
HK.HKLK.npz_4080000.npz,[],[],[],[]
HK.HKLK.npz_4072500.npz,[],[],[],[]
HK.HKLK.npz_4081500.npz,[],[],[],[]
HK.HKLK.npz_4059000.npz,[],[],[],[]
HK.HKLK.npz_4038000.npz,[],[],[],[]
HK.HKLK.npz_4053000.npz,[],[],[],[]
HK.HKLK.npz_4054500.npz,[],[],[],[]
HK.HKLK.npz_4063500.npz,[],[],[],[]
HK.HKLK.npz_4092000.npz,[],[],[],[]
HK.HKLK.npz_4084500.npz,[],[],[],[]
HK.HKLK.npz_4093500.npz,[],[],[],[]
HK.HKLK.npz_4071000.npz,[],[],[],[]
HK.HKLK.npz_4050000.npz,[],[],[],[]
HK.HKLK.npz_4065000.npz,[],[],[],[]
HK.HKLK.npz_4066500.npz,[],[],[],[]
HK.HKLK.npz_4075500.npz,[],[],[],[]
HK.HKLK.npz_4104000.npz,[],[],[],[]
HK.HKLK.npz_4096500.npz,[],[],[],[]
HK.HKLK.npz_4105500.npz,[],[],[],[]
HK.HKLK.npz_4083000.npz,[],[],[],[]
HK.HKLK.npz_4062000.npz,[],[],[],[]
HK.HKLK.npz_4077000.npz,[],[],[],[]
HK.HKLK.npz_4078500.npz,[],[],[],[]
HK.HKLK.npz_4087500.npz,[],[],[],[]
HK.HKLK.npz_4116000.npz,[],[],[],[]
HK.HKLK.npz_4108500.npz,[],[],[],[]
HK.HKLK.npz_4117500.npz,[],[],[],[]
HK.HKLK.npz_4095000.npz,[],[],[],[]
HK.HKLK.npz_4074000.npz,[],[],[],[]
HK.HKLK.npz_4089000.npz,[],[],[],[]
HK.HKLK.npz_4090500.npz,[],[],[],[]
HK.HKLK.npz_4099500.npz,[],[],[],[]
HK.HKLK.npz_4128000.npz,[],[],[],[]
HK.HKLK.npz_4120500.npz,[],[],[],[]
HK.HKLK.npz_4129500.npz,[],[],[],[]
HK.HKLK.npz_4107000.npz,[],[],[],[]
HK.HKLK.npz_4086000.npz,[],[],[],[]
HK.HKLK.npz_4101000.npz,[],[],[],[]
HK.HKLK.npz_4102500.npz,[],[],[],[]
HK.HKLK.npz_4111500.npz,[],[],[],[]
HK.HKLK.npz_4140000.npz,[],[],[],[]
HK.HKLK.npz_4132500.npz,[],[],[],[]
HK.HKLK.npz_4141500.npz,[],[],[],[]
HK.HKLK.npz_4119000.npz,[],[],[],[]
HK.HKLK.npz_4098000.npz,[],[],[],[]
HK.HKLK.npz_4113000.npz,[],[],[],[]
HK.HKLK.npz_4114500.npz,[],[],[],[]
HK.HKLK.npz_4123500.npz,[],[],[],[]
HK.HKLK.npz_4152000.npz,[],[],[],[]
HK.HKLK.npz_4144500.npz,[],[],[],[]
HK.HKLK.npz_4153500.npz,[],[],[],[]
HK.HKLK.npz_4131000.npz,[],[],[],[]
HK.HKLK.npz_4110000.npz,[],[],[],[]
HK.HKLK.npz_4125000.npz,[],[],[],[]
HK.HKLK.npz_4126500.npz,[],[],[],[]
HK.HKLK.npz_4135500.npz,[],[],[],[]
HK.HKLK.npz_4164000.npz,[],[],[],[]
HK.HKLK.npz_4156500.npz,[],[],[],[]
HK.HKLK.npz_4165500.npz,[],[],[],[]
HK.HKLK.npz_4143000.npz,[],[],[],[]
HK.HKLK.npz_4122000.npz,[],[],[],[]
HK.HKLK.npz_4137000.npz,[],[],[],[]
HK.HKLK.npz_4138500.npz,[],[],[],[]
HK.HKLK.npz_4147500.npz,[],[],[],[]
HK.HKLK.npz_4176000.npz,[],[],[],[]
HK.HKLK.npz_4168500.npz,[],[],[],[]
HK.HKLK.npz_4177500.npz,[],[],[],[]
HK.HKLK.npz_4155000.npz,[],[],[],[]
HK.HKLK.npz_4134000.npz,[],[],[],[]
HK.HKLK.npz_4149000.npz,[],[],[],[]
HK.HKLK.npz_4150500.npz,[],[],[],[]
HK.HKLK.npz_4159500.npz,[],[],[],[]
HK.HKLK.npz_4188000.npz,[],[],[],[]
HK.HKLK.npz_4180500.npz,[],[],[],[]
HK.HKLK.npz_4189500.npz,[],[],[],[]
HK.HKLK.npz_4167000.npz,[],[],[],[]
HK.HKLK.npz_4146000.npz,[],[],[],[]
HK.HKLK.npz_4161000.npz,[],[],[],[]
HK.HKLK.npz_4162500.npz,[],[],[],[]
HK.HKLK.npz_4171500.npz,[],[],[],[]
HK.HKLK.npz_4200000.npz,[],[],[],[]
HK.HKLK.npz_4192500.npz,[],[],[],[]
HK.HKLK.npz_4201500.npz,[],[],[],[]
HK.HKLK.npz_4179000.npz,[],[],[],[]
HK.HKLK.npz_4158000.npz,[],[],[],[]
HK.HKLK.npz_4173000.npz,[],[],[],[]
HK.HKLK.npz_4174500.npz,[],[],[],[]
HK.HKLK.npz_4183500.npz,[],[],[],[]
HK.HKLK.npz_4212000.npz,[],[],[],[]
HK.HKLK.npz_4204500.npz,[],[],[],[]
HK.HKLK.npz_4213500.npz,[],[],[],[]
HK.HKLK.npz_4191000.npz,[],[],[],[]
HK.HKLK.npz_4170000.npz,[],[],[],[]
HK.HKLK.npz_4185000.npz,[],[],[],[]
HK.HKLK.npz_4186500.npz,[],[],[],[]
HK.HKLK.npz_4195500.npz,[],[],[],[]
HK.HKLK.npz_4224000.npz,[],[],[],[]
HK.HKLK.npz_4216500.npz,[],[],[],[]
HK.HKLK.npz_4225500.npz,[],[],[],[]
HK.HKLK.npz_4203000.npz,[],[],[],[]
HK.HKLK.npz_4182000.npz,[],[],[],[]
HK.HKLK.npz_4197000.npz,[],[],[],[]
HK.HKLK.npz_4198500.npz,[],[],[],[]
HK.HKLK.npz_4207500.npz,[],[],[],[]
HK.HKLK.npz_4236000.npz,[],[],[],[]
HK.HKLK.npz_4228500.npz,[],[],[],[]
HK.HKLK.npz_4237500.npz,[],[],[],[]
HK.HKLK.npz_4215000.npz,[],[],[],[]
HK.HKLK.npz_4194000.npz,[],[],[],[]
HK.HKLK.npz_4209000.npz,[],[],[],[]
HK.HKLK.npz_4210500.npz,[],[],[],[]
HK.HKLK.npz_4219500.npz,[],[],[],[]
HK.HKLK.npz_4248000.npz,[],[],[],[]
HK.HKLK.npz_4240500.npz,[],[],[],[]
HK.HKLK.npz_4249500.npz,[],[],[],[]
HK.HKLK.npz_4227000.npz,[],[],[],[]
HK.HKLK.npz_4206000.npz,[],[],[],[]
HK.HKLK.npz_4221000.npz,[],[],[],[]
HK.HKLK.npz_4222500.npz,[],[],[],[]
HK.HKLK.npz_4231500.npz,[],[],[],[]
HK.HKLK.npz_4260000.npz,[],[],[],[]
HK.HKLK.npz_4252500.npz,[],[],[],[]
HK.HKLK.npz_4261500.npz,[],[],[],[]
HK.HKLK.npz_4239000.npz,[],[],[],[]
HK.HKLK.npz_4218000.npz,[],[],[],[]
HK.HKLK.npz_4233000.npz,[],[],[],[]
HK.HKLK.npz_4234500.npz,[],[],[],[]
HK.HKLK.npz_4243500.npz,[],[],[],[]
HK.HKLK.npz_4272000.npz,[],[],[],[]
HK.HKLK.npz_4264500.npz,[],[],[],[]
HK.HKLK.npz_4273500.npz,[],[],[],[]
HK.HKLK.npz_4251000.npz,[],[],[],[]
HK.HKLK.npz_4230000.npz,[],[],[],[]
HK.HKLK.npz_4245000.npz,[],[],[],[]
HK.HKLK.npz_4246500.npz,[],[],[],[]
HK.HKLK.npz_4255500.npz,[],[],[],[]
HK.HKLK.npz_4284000.npz,[],[],[],[]
HK.HKLK.npz_4276500.npz,[],[],[],[]
HK.HKLK.npz_4285500.npz,[],[],[],[]
HK.HKLK.npz_4263000.npz,[],[],[],[]
HK.HKLK.npz_4242000.npz,[],[],[],[]
HK.HKLK.npz_4257000.npz,[],[],[],[]
HK.HKLK.npz_4258500.npz,[],[],[],[]
HK.HKLK.npz_4267500.npz,[],[],[],[]
HK.HKLK.npz_4296000.npz,[],[],[],[]
HK.HKLK.npz_4288500.npz,[],[],[],[]
HK.HKLK.npz_4297500.npz,[],[],[],[]
HK.HKLK.npz_4275000.npz,[],[],[],[]
HK.HKLK.npz_4254000.npz,[],[],[],[]
HK.HKLK.npz_4269000.npz,[],[],[],[]
HK.HKLK.npz_4270500.npz,[],[],[],[]
HK.HKLK.npz_4279500.npz,[],[],[],[]
HK.HKLK.npz_4308000.npz,[],[],[],[]
HK.HKLK.npz_4300500.npz,[],[],[],[]
HK.HKLK.npz_4309500.npz,[],[],[],[]
HK.HKLK.npz_4287000.npz,[],[],[],[]
HK.HKLK.npz_4266000.npz,[],[],[],[]
HK.HKLK.npz_4281000.npz,[],[],[],[]
HK.HKLK.npz_4282500.npz,[],[],[],[]
HK.HKLK.npz_4291500.npz,[],[],[],[]
HK.HKLK.npz_4320000.npz,[],[],[],[]
HK.HKLK.npz_4312500.npz,[],[],[],[]
HK.HKLK.npz_4321500.npz,[],[],[],[]
HK.HKLK.npz_4299000.npz,[],[],[],[]
HK.HKLK.npz_4278000.npz,[],[],[],[]
HK.HKLK.npz_4293000.npz,[],[],[],[]
HK.HKLK.npz_4294500.npz,[],[],[],[]
HK.HKLK.npz_4303500.npz,[],[],[],[]
HK.HKLK.npz_4332000.npz,[],[],[],[]
HK.HKLK.npz_4324500.npz,[],[],[],[]
HK.HKLK.npz_4333500.npz,[],[],[],[]
HK.HKLK.npz_4311000.npz,[],[],[],[]
HK.HKLK.npz_4290000.npz,[],[],[],[]
HK.HKLK.npz_4305000.npz,[],[],[],[]
HK.HKLK.npz_4306500.npz,[],[],[],[]
HK.HKLK.npz_4315500.npz,[],[],[],[]
HK.HKLK.npz_4344000.npz,[],[],[],[]
HK.HKLK.npz_4336500.npz,[],[],[],[]
HK.HKLK.npz_4345500.npz,[],[],[],[]
HK.HKLK.npz_4323000.npz,[],[],[],[]
HK.HKLK.npz_4302000.npz,[],[],[],[]
HK.HKLK.npz_4317000.npz,[],[],[],[]
HK.HKLK.npz_4318500.npz,[],[],[],[]
HK.HKLK.npz_4327500.npz,[],[],[],[]
HK.HKLK.npz_4356000.npz,[],[],[],[]
HK.HKLK.npz_4348500.npz,[],[],[],[]
HK.HKLK.npz_4357500.npz,[],[],[],[]
HK.HKLK.npz_4335000.npz,[],[],[],[]
HK.HKLK.npz_4314000.npz,[],[],[],[]
HK.HKLK.npz_4329000.npz,[],[],[],[]
HK.HKLK.npz_4330500.npz,[],[],[],[]
HK.HKLK.npz_4339500.npz,[],[],[],[]
HK.HKLK.npz_4368000.npz,[],[],[],[]
HK.HKLK.npz_4360500.npz,[],[],[],[]
HK.HKLK.npz_4369500.npz,[],[],[],[]
HK.HKLK.npz_4347000.npz,[],[],[],[]
HK.HKLK.npz_4326000.npz,[],[],[],[]
HK.HKLK.npz_4341000.npz,[],[],[],[]
HK.HKLK.npz_4342500.npz,[],[],[],[]
HK.HKLK.npz_4351500.npz,[],[],[],[]
HK.HKLK.npz_4380000.npz,[],[],[],[]
HK.HKLK.npz_4372500.npz,[],[],[],[]
HK.HKLK.npz_4381500.npz,[],[],[],[]
HK.HKLK.npz_4359000.npz,[],[],[],[]
HK.HKLK.npz_4338000.npz,[],[],[],[]
HK.HKLK.npz_4353000.npz,[],[],[],[]
HK.HKLK.npz_4354500.npz,[],[],[],[]
HK.HKLK.npz_4363500.npz,[],[],[],[]
HK.HKLK.npz_4392000.npz,[],[],[],[]
HK.HKLK.npz_4384500.npz,[],[],[],[]
HK.HKLK.npz_4393500.npz,[],[],[],[]
HK.HKLK.npz_4371000.npz,[],[],[],[]
HK.HKLK.npz_4350000.npz,[],[],[],[]
HK.HKLK.npz_4365000.npz,[],[],[],[]
HK.HKLK.npz_4366500.npz,[],[],[],[]
HK.HKLK.npz_4375500.npz,[],[],[],[]
HK.HKLK.npz_4404000.npz,[],[],[],[]
HK.HKLK.npz_4396500.npz,[],[],[],[]
HK.HKLK.npz_4405500.npz,[],[],[],[]
HK.HKLK.npz_4383000.npz,[],[],[],[]
HK.HKLK.npz_4362000.npz,[],[],[],[]
HK.HKLK.npz_4377000.npz,[],[],[],[]
HK.HKLK.npz_4378500.npz,[],[],[],[]
HK.HKLK.npz_4387500.npz,[],[],[],[]
HK.HKLK.npz_4416000.npz,[],[],[],[]
HK.HKLK.npz_4408500.npz,[],[],[],[]
HK.HKLK.npz_4417500.npz,[],[],[],[]
HK.HKLK.npz_4395000.npz,[],[],[],[]
HK.HKLK.npz_4374000.npz,[],[],[],[]
HK.HKLK.npz_4389000.npz,[],[],[],[]
HK.HKLK.npz_4390500.npz,[],[],[],[]
HK.HKLK.npz_4399500.npz,[],[],[],[]
HK.HKLK.npz_4428000.npz,[],[],[],[]
HK.HKLK.npz_4420500.npz,[],[],[],[]
HK.HKLK.npz_4429500.npz,[],[],[],[]
HK.HKLK.npz_4407000.npz,[],[],[],[]
HK.HKLK.npz_4386000.npz,[],[],[],[]
HK.HKLK.npz_4401000.npz,[],[],[],[]
HK.HKLK.npz_4402500.npz,[],[],[],[]
HK.HKLK.npz_4411500.npz,[],[],[],[]
HK.HKLK.npz_4440000.npz,[],[],[],[]
HK.HKLK.npz_4432500.npz,[],[],[],[]
HK.HKLK.npz_4441500.npz,[],[],[],[]
HK.HKLK.npz_4419000.npz,[],[],[],[]
HK.HKLK.npz_4398000.npz,[],[],[],[]
HK.HKLK.npz_4413000.npz,[],[],[],[]
HK.HKLK.npz_4414500.npz,[],[],[],[]
HK.HKLK.npz_4423500.npz,[],[],[],[]
HK.HKLK.npz_4452000.npz,[],[],[],[]
HK.HKLK.npz_4444500.npz,[],[],[],[]
HK.HKLK.npz_4453500.npz,[],[],[],[]
HK.HKLK.npz_4431000.npz,[],[],[],[]
HK.HKLK.npz_4410000.npz,[],[],[],[]
HK.HKLK.npz_4425000.npz,[],[],[],[]
HK.HKLK.npz_4426500.npz,[],[],[],[]
HK.HKLK.npz_4435500.npz,[],[],[],[]
HK.HKLK.npz_4464000.npz,[],[],[],[]
HK.HKLK.npz_4456500.npz,[],[],[],[]
HK.HKLK.npz_4465500.npz,[],[],[],[]
HK.HKLK.npz_4443000.npz,[],[],[],[]
HK.HKLK.npz_4422000.npz,[],[],[],[]
HK.HKLK.npz_4437000.npz,[],[],[],[]
HK.HKLK.npz_4438500.npz,[],[],[],[]
HK.HKLK.npz_4447500.npz,[],[],[],[]
HK.HKLK.npz_4476000.npz,[],[],[],[]
HK.HKLK.npz_4468500.npz,[],[],[],[]
HK.HKLK.npz_4477500.npz,[],[],[],[]
HK.HKLK.npz_4455000.npz,[],[],[],[]
HK.HKLK.npz_4434000.npz,[],[],[],[]
HK.HKLK.npz_4450500.npz,[],[],[],[]
HK.HKLK.npz_4449000.npz,[],[],[],[]
HK.HKLK.npz_4459500.npz,[],[],[],[]
HK.HKLK.npz_4488000.npz,[],[],[],[]
HK.HKLK.npz_4480500.npz,[],[],[],[]
HK.HKLK.npz_4489500.npz,[],[],[],[]
HK.HKLK.npz_4467000.npz,[],[],[],[]
HK.HKLK.npz_4446000.npz,[],[],[],[]
HK.HKLK.npz_4462500.npz,[],[],[],[]
HK.HKLK.npz_4461000.npz,[],[],[],[]
HK.HKLK.npz_4471500.npz,[],[],[],[]
HK.HKLK.npz_4500000.npz,[],[],[],[]
HK.HKLK.npz_4492500.npz,[],[],[],[]
HK.HKLK.npz_4501500.npz,[],[],[],[]
HK.HKLK.npz_4479000.npz,[],[],[],[]
HK.HKLK.npz_4458000.npz,[],[],[],[]
HK.HKLK.npz_4474500.npz,[],[],[],[]
HK.HKLK.npz_4473000.npz,[],[],[],[]
HK.HKLK.npz_4483500.npz,[],[],[],[]
HK.HKLK.npz_4512000.npz,[],[],[],[]
HK.HKLK.npz_4504500.npz,[],[],[],[]
HK.HKLK.npz_4513500.npz,[],[],[],[]
HK.HKLK.npz_4491000.npz,[],[],[],[]
HK.HKLK.npz_4470000.npz,[],[],[],[]
HK.HKLK.npz_4486500.npz,[],[],[],[]
HK.HKLK.npz_4485000.npz,[],[],[],[]
HK.HKLK.npz_4495500.npz,[],[],[],[]
HK.HKLK.npz_4524000.npz,[],[],[],[]
HK.HKLK.npz_4516500.npz,[],[],[],[]
HK.HKLK.npz_4525500.npz,[],[],[],[]
HK.HKLK.npz_4503000.npz,[],[],[],[]
HK.HKLK.npz_4482000.npz,[],[],[],[]
HK.HKLK.npz_4498500.npz,[],[],[],[]
HK.HKLK.npz_4497000.npz,[],[],[],[]
HK.HKLK.npz_4507500.npz,[],[],[],[]
HK.HKLK.npz_4528500.npz,[],[],[],[]
HK.HKLK.npz_4536000.npz,[],[],[],[]
HK.HKLK.npz_4537500.npz,[],[],[],[]
HK.HKLK.npz_4515000.npz,[],[],[],[]
HK.HKLK.npz_4494000.npz,[],[],[],[]
HK.HKLK.npz_4510500.npz,[],[],[],[]
HK.HKLK.npz_4509000.npz,[],[],[],[]
HK.HKLK.npz_4519500.npz,[],[],[],[]
HK.HKLK.npz_4540500.npz,[],[],[],[]
HK.HKLK.npz_4548000.npz,[],[],[],[]
HK.HKLK.npz_4549500.npz,[],[],[],[]
HK.HKLK.npz_4527000.npz,[],[],[],[]
HK.HKLK.npz_4506000.npz,[],[],[],[]
HK.HKLK.npz_4522500.npz,[],[],[],[]
HK.HKLK.npz_4521000.npz,[],[],[],[]
HK.HKLK.npz_4531500.npz,[],[],[],[]
HK.HKLK.npz_4552500.npz,[],[],[],[]
HK.HKLK.npz_4560000.npz,[],[],[],[]
HK.HKLK.npz_4561500.npz,[],[],[],[]
HK.HKLK.npz_4539000.npz,[],[],[],[]
HK.HKLK.npz_4534500.npz,[],[],[],[]
HK.HKLK.npz_4518000.npz,[],[],[],[]
HK.HKLK.npz_4533000.npz,[],[],[],[]
HK.HKLK.npz_4543500.npz,[],[],[],[]
HK.HKLK.npz_4572000.npz,[],[],[],[]
HK.HKLK.npz_4564500.npz,[],[],[],[]
HK.HKLK.npz_4573500.npz,[],[],[],[]
HK.HKLK.npz_4551000.npz,[],[],[],[]
HK.HKLK.npz_4530000.npz,[],[],[],[]
HK.HKLK.npz_4546500.npz,[],[],[],[]
HK.HKLK.npz_4545000.npz,[],[],[],[]
HK.HKLK.npz_4555500.npz,[],[],[],[]
HK.HKLK.npz_4576500.npz,[],[],[],[]
HK.HKLK.npz_4584000.npz,[],[],[],[]
HK.HKLK.npz_4585500.npz,[],[],[],[]
HK.HKLK.npz_4563000.npz,[],[],[],[]
HK.HKLK.npz_4542000.npz,[],[],[],[]
HK.HKLK.npz_4558500.npz,[],[],[],[]
HK.HKLK.npz_4557000.npz,[],[],[],[]
HK.HKLK.npz_4567500.npz,[],[],[],[]
HK.HKLK.npz_4588500.npz,[],[],[],[]
HK.HKLK.npz_4596000.npz,[],[],[],[]
HK.HKLK.npz_4597500.npz,[],[],[],[]
HK.HKLK.npz_4575000.npz,[],[],[],[]
HK.HKLK.npz_4554000.npz,[],[],[],[]
HK.HKLK.npz_4570500.npz,[],[],[],[]
HK.HKLK.npz_4569000.npz,[],[],[],[]
HK.HKLK.npz_4579500.npz,[],[],[],[]
HK.HKLK.npz_4600500.npz,[],[],[],[]
HK.HKLK.npz_4608000.npz,[],[],[],[]
HK.HKLK.npz_4609500.npz,[],[],[],[]
HK.HKLK.npz_4587000.npz,[],[],[],[]
HK.HKLK.npz_4566000.npz,[],[],[],[]
HK.HKLK.npz_4582500.npz,[],[],[],[]
HK.HKLK.npz_4581000.npz,[],[],[],[]
HK.HKLK.npz_4591500.npz,[],[],[],[]
HK.HKLK.npz_4612500.npz,[],[],[],[]
HK.HKLK.npz_4620000.npz,[],[],[],[]
HK.HKLK.npz_4621500.npz,[],[],[],[]
HK.HKLK.npz_4599000.npz,[],[],[],[]
HK.HKLK.npz_4578000.npz,[],[],[],[]
HK.HKLK.npz_4594500.npz,[],[],[],[]
HK.HKLK.npz_4593000.npz,[],[],[],[]
HK.HKLK.npz_4603500.npz,[],[],[],[]
HK.HKLK.npz_4624500.npz,[],[],[],[]
HK.HKLK.npz_4632000.npz,[],[],[],[]
HK.HKLK.npz_4633500.npz,[],[],[],[]
HK.HKLK.npz_4611000.npz,[],[],[],[]
HK.HKLK.npz_4590000.npz,[],[],[],[]
HK.HKLK.npz_4606500.npz,[],[],[],[]
HK.HKLK.npz_4605000.npz,[],[],[],[]
HK.HKLK.npz_4636500.npz,[],[],[],[]
HK.HKLK.npz_4615500.npz,[],[],[],[]
HK.HKLK.npz_4644000.npz,[],[],[],[]
HK.HKLK.npz_4645500.npz,[],[],[],[]
HK.HKLK.npz_4623000.npz,[],[],[],[]
HK.HKLK.npz_4602000.npz,[],[],[],[]
HK.HKLK.npz_4618500.npz,[],[],[],[]
HK.HKLK.npz_4617000.npz,[],[],[],[]
HK.HKLK.npz_4648500.npz,[],[],[],[]
HK.HKLK.npz_4627500.npz,[],[],[],[]
HK.HKLK.npz_4656000.npz,[],[],[],[]
HK.HKLK.npz_4657500.npz,[],[],[],[]
HK.HKLK.npz_4635000.npz,[],[],[],[]
HK.HKLK.npz_4614000.npz,[],[],[],[]
HK.HKLK.npz_4630500.npz,[],[],[],[]
HK.HKLK.npz_4629000.npz,[],[],[],[]
HK.HKLK.npz_4660500.npz,[],[],[],[]
HK.HKLK.npz_4639500.npz,[],[],[],[]
HK.HKLK.npz_4668000.npz,[],[],[],[]
HK.HKLK.npz_4669500.npz,[],[],[],[]
HK.HKLK.npz_4647000.npz,[],[],[],[]
HK.HKLK.npz_4626000.npz,[],[],[],[]
HK.HKLK.npz_4642500.npz,[],[],[],[]
HK.HKLK.npz_4641000.npz,[],[],[],[]
HK.HKLK.npz_4672500.npz,[],[],[],[]
HK.HKLK.npz_4651500.npz,[],[],[],[]
HK.HKLK.npz_4680000.npz,[],[],[],[]
HK.HKLK.npz_4681500.npz,[],[],[],[]
HK.HKLK.npz_4659000.npz,[],[],[],[]
HK.HKLK.npz_4638000.npz,[],[],[],[]
HK.HKLK.npz_4654500.npz,[],[],[],[]
HK.HKLK.npz_4653000.npz,[],[],[],[]
HK.HKLK.npz_4684500.npz,[],[],[],[]
HK.HKLK.npz_4663500.npz,[],[],[],[]
HK.HKLK.npz_4692000.npz,[],[],[],[]
HK.HKLK.npz_4693500.npz,[],[],[],[]
HK.HKLK.npz_4671000.npz,[],[],[],[]
HK.HKLK.npz_4650000.npz,[],[],[],[]
HK.HKLK.npz_4666500.npz,[],[],[],[]
HK.HKLK.npz_4665000.npz,[],[],[],[]
HK.HKLK.npz_4696500.npz,[],[],[],[]
HK.HKLK.npz_4675500.npz,[],[],[],[]
HK.HKLK.npz_4704000.npz,[],[],[],[]
HK.HKLK.npz_4705500.npz,[],[],[],[]
HK.HKLK.npz_4683000.npz,[],[],[],[]
HK.HKLK.npz_4662000.npz,[],[],[],[]
HK.HKLK.npz_4678500.npz,[],[],[],[]
HK.HKLK.npz_4677000.npz,[],[],[],[]
HK.HKLK.npz_4708500.npz,[],[],[],[]
HK.HKLK.npz_4687500.npz,[],[],[],[]
HK.HKLK.npz_4716000.npz,[],[],[],[]
HK.HKLK.npz_4717500.npz,[],[],[],[]
HK.HKLK.npz_4695000.npz,[],[],[],[]
HK.HKLK.npz_4674000.npz,[],[],[],[]
HK.HKLK.npz_4690500.npz,[],[],[],[]
HK.HKLK.npz_4689000.npz,[],[],[],[]
HK.HKLK.npz_4720500.npz,[],[],[],[]
HK.HKLK.npz_4699500.npz,[],[],[],[]
HK.HKLK.npz_4728000.npz,[],[],[],[]
HK.HKLK.npz_4729500.npz,[],[],[],[]
HK.HKLK.npz_4707000.npz,[],[],[],[]
HK.HKLK.npz_4686000.npz,[],[],[],[]
HK.HKLK.npz_4702500.npz,[],[],[],[]
HK.HKLK.npz_4701000.npz,[],[],[],[]
HK.HKLK.npz_4732500.npz,[],[],[],[]
HK.HKLK.npz_4711500.npz,[],[],[],[]
HK.HKLK.npz_4740000.npz,[],[],[],[]
HK.HKLK.npz_4741500.npz,[],[],[],[]
HK.HKLK.npz_4719000.npz,[],[],[],[]
HK.HKLK.npz_4698000.npz,[],[],[],[]
HK.HKLK.npz_4714500.npz,[],[],[],[]
HK.HKLK.npz_4713000.npz,[],[],[],[]
HK.HKLK.npz_4744500.npz,[],[],[],[]
HK.HKLK.npz_4723500.npz,[],[],[],[]
HK.HKLK.npz_4752000.npz,[],[],[],[]
HK.HKLK.npz_4753500.npz,[],[],[],[]
HK.HKLK.npz_4731000.npz,[],[],[],[]
HK.HKLK.npz_4710000.npz,[],[],[],[]
HK.HKLK.npz_4726500.npz,[],[],[],[]
HK.HKLK.npz_4725000.npz,[],[],[],[]
HK.HKLK.npz_4756500.npz,[],[],[],[]
HK.HKLK.npz_4735500.npz,[],[],[],[]
HK.HKLK.npz_4764000.npz,[],[],[],[]
HK.HKLK.npz_4765500.npz,[],[],[],[]
HK.HKLK.npz_4743000.npz,[],[],[],[]
HK.HKLK.npz_4722000.npz,[],[],[],[]
HK.HKLK.npz_4738500.npz,[],[],[],[]
HK.HKLK.npz_4737000.npz,[],[],[],[]
HK.HKLK.npz_4768500.npz,[],[],[],[]
HK.HKLK.npz_4747500.npz,[],[],[],[]
HK.HKLK.npz_4776000.npz,[],[],[],[]
HK.HKLK.npz_4777500.npz,[],[],[],[]
HK.HKLK.npz_4755000.npz,[],[],[],[]
HK.HKLK.npz_4734000.npz,[],[],[],[]
HK.HKLK.npz_4750500.npz,[],[],[],[]
HK.HKLK.npz_4749000.npz,[],[],[],[]
HK.HKLK.npz_4780500.npz,[],[],[],[]
HK.HKLK.npz_4759500.npz,[],[],[],[]
HK.HKLK.npz_4788000.npz,[],[],[],[]
HK.HKLK.npz_4789500.npz,[],[],[],[]
HK.HKLK.npz_4767000.npz,[],[],[],[]
HK.HKLK.npz_4746000.npz,[],[],[],[]
HK.HKLK.npz_4762500.npz,[],[],[],[]
HK.HKLK.npz_4761000.npz,[],[],[],[]
HK.HKLK.npz_4792500.npz,[],[],[],[]
HK.HKLK.npz_4771500.npz,[],[],[],[]
HK.HKLK.npz_4800000.npz,[],[],[],[]
HK.HKLK.npz_4801500.npz,[],[],[],[]
