fname,itp,tp_prob,its,ts_prob
HK.HKPS.mseed_393000,[],[],[],[]
HK.HKPS.mseed_339000,[],[],[],[]
HK.HKPS.mseed_342000,[],[],[],[]
HK.HKPS.mseed_396000,[],[],[],[]
HK.HKPS.mseed_345000,[],[],[],[]
HK.HKPS.mseed_399000,[],[],[],[]
HK.HKPS.mseed_348000,[],[],[],[]
HK.HKPS.mseed_402000,[],[],[],[]
HK.HKPS.mseed_351000,[],[],[],[]
HK.HKPS.mseed_405000,[],[],[],[]
HK.HKPS.mseed_354000,[],[],[],[]
HK.HKPS.mseed_408000,[],[],[],[]
HK.HKPS.mseed_357000,[],[],[],[]
HK.HKPS.mseed_360000,[],[],[],[]
HK.HKPS.mseed_411000,[],[],[],[]
HK.HKPS.mseed_363000,[],[],[],[]
HK.HKPS.mseed_414000,[],[],[],[]
HK.HKCC2.mseed_3000,[],[],[],[]
HK.HKOC.mseed_0,[],[],[],[]
HK.HKYN.mseed_0,[],[],[],[]
HK.HKPS.mseed_366000,[],[],[],[]
HK.HKPS.mseed_417000,[],[],[],[]
HK.HKPS.mseed_369000,[],[],[],[]
HK.HKPS.mseed_420000,[],[],[],[]
HK.HKPS.mseed_372000,[],[],[],[]
HK.HKPS.mseed_423000,[],[],[],[]
HK.HKPS.mseed_375000,[],[],[],[]
HK.HKPS.mseed_378000,[],[],[],[]
HK.HKPS.mseed_426000,[],[],[],[]
HK.HKPS.mseed_381000,[],[],[],[]
HK.HKPS.mseed_429000,[],[],[],[]
HK.HKPS.mseed_384000,[],[],[],[]
HK.HKCC2.mseed_6000,[],[],[],[]
HK.HKPS.mseed_432000,[],[],[],[]
HK.HKPS.mseed_387000,[],[],[],[]
HK.HKPS.mseed_390000,[],[],[],[]
HK.HKPS.mseed_435000,[],[],[],[]
HK.HKCC2.mseed_9000,[1657],[ 0.366205],[],[]
HK.HKOC.mseed_3000,[],[],[],[]
HK.HKYN.mseed_3000,[],[],[],[]
GD.ZHH.mseed_0,[],[],[],[]
HK.HKPS.mseed_438000,[],[],[],[]
HK.HKCC2.mseed_12000,[],[],[],[]
HK.HKPS.mseed_393000,[],[],[],[]
HK.HKPS.mseed_396000,[],[],[],[]
HK.HKPS.mseed_441000,[],[],[],[]
HK.HKCC2.mseed_15000,[],[],[],[]
HK.HKPS.mseed_444000,[],[],[],[]
HK.HKCC2.mseed_18000,[],[],[],[]
HK.HKPS.mseed_399000,[],[],[],[]
HK.HKPS.mseed_447000,[],[],[],[]
HK.HKCC2.mseed_21000,[],[],[],[]
HK.HKPS.mseed_402000,[],[],[],[]
HK.HKOC.mseed_6000,[],[],[],[]
HK.HKPS.mseed_405000,[],[],[],[]
HK.HKPS.mseed_450000,[],[],[],[]
HK.HKCC2.mseed_24000,[],[],[],[]
HK.HKPS.mseed_408000,[],[],[],[]
HK.HKOC.mseed_9000,[],[],[],[]
HK.HKYN.mseed_6000,[],[],[],[]
GD.ZHH.mseed_3000,[],[],[],[]
HK.HKYN.mseed_9000,[],[],[],[]
HK.HKPS.mseed_411000,[],[],[],[]
HK.HKCC2.mseed_27000,[],[],[],[]
HK.HKPS.mseed_453000,[],[],[],[]
HK.HKYN.mseed_12000,[],[],[],[]
HK.HKPS.mseed_414000,[],[],[],[]
HK.HKOC.mseed_12000,[],[],[],[]
HK.HKPS.mseed_456000,[],[],[],[]
HK.HKCC2.mseed_30000,[],[],[],[]
HK.HKPS.mseed_417000,[],[],[],[]
HK.HKYN.mseed_15000,[],[],[],[]
HK.HKOC.mseed_15000,[],[],[],[]
HK.HKPS.mseed_459000,[],[],[],[]
HK.HKCC2.mseed_33000,[],[],[],[]
HK.HKPS.mseed_462000,[],[],[],[]
HK.HKOC.mseed_18000,[],[],[],[]
HK.HKYN.mseed_18000,[],[],[],[]
HK.HKCC2.mseed_36000,[],[],[],[]
HK.HKPS.mseed_420000,[],[],[],[]
GD.ZHH.mseed_6000,[],[],[],[]
GD.ZHH.mseed_9000,[],[],[],[]
HK.HKOC.mseed_21000,[],[],[],[]
HK.HKYN.mseed_21000,[],[],[],[]
HK.HKPS.mseed_423000,[],[],[],[]
GD.ZHH.mseed_12000,[],[],[],[]
HK.HKPS.mseed_465000,[],[],[],[]
HK.HKCC2.mseed_39000,[],[],[],[]
HK.HKOC.mseed_24000,[],[],[],[]
HK.HKYN.mseed_24000,[],[],[],[]
GD.ZHH.mseed_15000,[],[],[],[]
HK.HKPS.mseed_426000,[],[],[],[]
HK.HKPS.mseed_468000,[],[],[],[]
HK.HKCC2.mseed_42000,[],[],[],[]
GD.ZHH.mseed_18000,[],[],[],[]
HK.HKOC.mseed_27000,[],[],[],[]
HK.HKYN.mseed_27000,[],[],[],[]
HK.HKPS.mseed_429000,[],[],[],[]
HK.HKPS.mseed_471000,[],[],[],[]
GD.ZHH.mseed_21000,[],[],[],[]
HK.HKCC2.mseed_45000,[],[],[585],[ 0.56646156]
GD.DOG.mseed_0,[],[],[],[]
HK.HKTB.mseed_0,[],[],[],[]
HK.HKYN.mseed_30000,[],[],[],[]
HK.HKOC.mseed_30000,[],[],[],[]
HK.HKPS.mseed_432000,[],[],[],[]
HK.HKCC2.mseed_48000,[],[],[],[]
HK.HKPS.mseed_474000,[],[],[],[]
GD.ZHH.mseed_24000,[],[],[],[]
HK.HKYN.mseed_33000,[],[],[],[]
HK.HKPS.mseed_435000,[],[],[],[]
HK.HKOC.mseed_33000,[],[],[],[]
HK.HKCC2.mseed_51000,[],[],[],[]
HK.HKPS.mseed_477000,[],[],[],[]
HK.HKYN.mseed_36000,[],[],[],[]
GD.ZHH.mseed_27000,[],[],[],[]
HK.HKOC.mseed_36000,[],[],[],[]
HK.HKCC2.mseed_54000,[],[],[],[]
HK.HKPS.mseed_438000,[],[],[],[]
HK.HKPS.mseed_480000,[],[],[],[]
HK.HKYN.mseed_39000,[],[],[],[]
HK.HKTB.mseed_3000,[],[],[],[]
GD.DOG.mseed_3000,[],[],[],[]
HK.HKTB.mseed_6000,[],[],[],[]
HK.HKTB.mseed_9000,[],[],[],[]
HK.HKYN.mseed_42000,[],[],[],[]
HK.HKOC.mseed_39000,[],[],[],[]
HK.HKTB.mseed_12000,[],[],[],[]
GD.ZHH.mseed_30000,[],[],[],[]
GD.ZHH.mseed_33000,[],[],[],[]
GD.ZHH.mseed_36000,[],[],[],[]
HK.HKCC2.mseed_57000,[],[],[],[]
HK.HKYN.mseed_45000,[],[],[],[]
HK.HKPS.mseed_483000,[],[],[],[]
HK.HKPS.mseed_486000,[],[],[],[]
HK.HKPS.mseed_441000,[],[],[],[]
HK.HKTB.mseed_15000,[],[],[],[]
GD.ZHH.mseed_39000,[],[],[],[]
HK.HKOC.mseed_42000,[2564],[ 0.51985997],[],[]
HK.HKCC2.mseed_60000,[],[],[],[]
HK.HKPS.mseed_489000,[],[],[],[]
HK.HKYN.mseed_48000,[],[],[],[]
GD.DOG.mseed_6000,[],[],[],[]
HK.HKPS.mseed_444000,[],[],[],[]
HK.HKYN.mseed_51000,[],[],[],[]
HK.HKPS.mseed_492000,[],[],[],[]
HK.HKOC.mseed_45000,[],[],[],[]
GD.ZHH.mseed_42000,[],[],[],[]
HK.HKTB.mseed_18000,[],[],[],[]
HK.HKYN.mseed_54000,[],[],[],[]
HK.HKCC2.mseed_63000,[],[],[],[]
GD.DOG.mseed_9000,[],[],[],[]
GD.ZHH.mseed_45000,[],[],[],[]
HK.HKOC.mseed_48000,[],[],[],[]
HK.HKPS.mseed_495000,[],[],[],[]
HK.HKPS.mseed_447000,[],[],[],[]
HK.HKTB.mseed_21000,[],[],[],[]
GD.ZHH.mseed_48000,[],[],[],[]
HK.HKYN.mseed_57000,[],[],[],[]
HK.HKCC2.mseed_66000,[],[],[],[]
GD.DOG.mseed_12000,[],[],[],[]
HK.HKOC.mseed_51000,[],[],[],[]
HK.HKPS.mseed_498000,[],[],[],[]
HK.HKPS.mseed_450000,[],[],[],[]
GD.ZHH.mseed_51000,[],[],[],[]
HK.HKPS.mseed_501000,[],[],[],[]
HK.HKCC2.mseed_69000,[2848],[ 0.5526612],[],[]
HK.HKTB.mseed_24000,[],[],[],[]
GD.DOG.mseed_15000,[],[],[],[]
GD.ZHH.mseed_54000,[],[],[],[]
HK.HKYN.mseed_60000,[],[],[],[]
HK.HKTB.mseed_27000,[],[],[],[]
HK.HKPS.mseed_504000,[],[],[],[]
HK.HKCC2.mseed_72000,[],[],[],[]
GD.DOG.mseed_18000,[],[],[],[]
HK.HKPS.mseed_453000,[],[],[],[]
HK.HKOC.mseed_54000,[],[],[],[]
GD.ZHH.mseed_57000,[],[],[],[]
HK.HKYN.mseed_63000,[],[],[],[]
HK.HKTB.mseed_30000,[],[],[],[]
GD.DOG.mseed_21000,[],[],[],[]
HK.HKCC2.mseed_75000,[],[],[],[]
HK.HKPS.mseed_507000,[],[],[],[]
HK.HKPS.mseed_456000,[],[],[],[]
GD.DOG.mseed_24000,[],[],[],[]
GD.ZHH.mseed_60000,[],[],[],[]
HK.HKOC.mseed_57000,[],[],[],[]
HK.HKCC2.mseed_78000,[],[],[],[]
HK.HKYN.mseed_66000,[],[],[],[]
HK.HKPS.mseed_510000,[],[],[],[]
GD.ZHH.mseed_63000,[],[],[],[]
GD.DOG.mseed_27000,[],[],[],[]
HK.HKTB.mseed_33000,[],[],[],[]
HK.HKOC.mseed_60000,[],[],[],[]
HK.HKPS.mseed_459000,[],[],[],[]
HK.HKCC2.mseed_81000,[],[],[],[]
GD.DOG.mseed_30000,[],[],[],[]
GD.ZHH.mseed_66000,[],[],[],[]
HK.HKTB.mseed_36000,[],[],[],[]
HK.HKYN.mseed_69000,[],[],[],[]
HK.HKPS.mseed_513000,[],[],[],[]
HK.HKOC.mseed_63000,[],[],[],[]
HK.HKPS.mseed_462000,[],[],[],[]
HK.HKTB.mseed_39000,[],[],[],[]
HK.HKOC.mseed_66000,[],[],[],[]
GD.ZHH.mseed_69000,[],[],[],[]
HK.HKCC2.mseed_84000,[],[],[],[]
HK.HKTB.mseed_42000,[],[],[],[]
HK.HKYN.mseed_72000,[],[],[],[]
HK.HKOC.mseed_69000,[],[],[],[]
HK.HKPS.mseed_465000,[],[],[],[]
HK.HKPS.mseed_516000,[],[],[],[]
HK.HKOC.mseed_72000,[],[],[],[]
GD.ZHH.mseed_72000,[],[],[],[]
HK.HKTB.mseed_45000,[],[],[],[]
HK.HKYN.mseed_75000,[],[],[],[]
GD.DOG.mseed_33000,[],[],[],[]
HK.HKCC2.mseed_87000,[],[],[],[]
HK.HKPS.mseed_468000,[],[],[],[]
HK.HKPS.mseed_519000,[],[],[],[]
HK.HKOC.mseed_75000,[],[],[],[]
GD.ZHH.mseed_75000,[],[],[],[]
HK.HKTB.mseed_48000,[],[],[],[]
HK.HKYN.mseed_78000,[],[],[],[]
GD.DOG.mseed_36000,[],[],[],[]
GD.ZHH.mseed_78000,[],[],[],[]
HK.HKTB.mseed_51000,[],[],[],[]
HK.HKYN.mseed_81000,[],[],[],[]
GD.DOG.mseed_39000,[],[],[],[]
HK.HKPS.mseed_471000,[],[],[],[]
GD.ZHH.mseed_81000,[],[],[],[]
HK.HKOC.mseed_78000,[],[],[],[]
HK.HKTB.mseed_54000,[],[],[],[]
HK.HKCC2.mseed_90000,[],[],[],[]
GD.DOG.mseed_42000,[],[],[],[]
HK.HKPS.mseed_522000,[],[],[],[]
HK.HKPS.mseed_474000,[],[],[],[]
HK.HKYN.mseed_84000,[],[],[],[]
GD.ZHH.mseed_84000,[],[],[],[]
HK.HKTB.mseed_57000,[],[],[],[]
HK.HKCC2.mseed_93000,[],[],[],[]
GD.DOG.mseed_45000,[],[],[],[]
HK.HKOC.mseed_81000,[],[],[],[]
HK.HKPS.mseed_525000,[],[],[],[]
GD.ZHH.mseed_87000,[],[],[],[]
HK.HKTB.mseed_60000,[],[],[],[]
GD.DOG.mseed_48000,[],[],[],[]
HK.HKOC.mseed_84000,[],[],[],[]
HK.HKYN.mseed_87000,[],[],[],[]
GD.ZHH.mseed_90000,[],[],[],[]
HK.HKPS.mseed_477000,[],[],[],[]
HK.HKTB.mseed_63000,[1981],[ 0.50712776],[],[]
HK.HKCC2.mseed_96000,[],[],[],[]
HK.HKOC.mseed_87000,[],[],[],[]
HK.HKYN.mseed_90000,[],[],[],[]
GD.DOG.mseed_51000,[],[],[],[]
HK.HKPS.mseed_480000,[],[],[],[]
HK.HKPS.mseed_528000,[],[],[],[]
GD.ZHH.mseed_93000,[],[],[],[]
HK.HKTB.mseed_66000,[2250],[ 0.90741676],[],[]
HK.HKCC2.mseed_99000,[],[],[],[]
HK.HKOC.mseed_90000,[],[],[],[]
HK.HKYN.mseed_93000,[],[],[],[]
HK.HKPS.mseed_483000,[],[],[],[]
GD.DOG.mseed_54000,[],[],[],[]
HK.HKTB.mseed_69000,[],[],[],[]
HK.HKOC.mseed_93000,[],[],[],[]
GD.ZHH.mseed_96000,[],[],[],[]
HK.HKPS.mseed_486000,[],[],[],[]
GD.DOG.mseed_57000,[],[],[],[]
HK.HKCC2.mseed_102000,[],[],[],[]
HK.HKYN.mseed_96000,[],[],[],[]
HK.HKTB.mseed_72000,[],[],[],[]
HK.HKPS.mseed_531000,[],[],[],[]
HK.HKPS.mseed_489000,[],[],[],[]
GD.ZHH.mseed_99000,[],[],[],[]
HK.HKOC.mseed_96000,[],[],[],[]
GD.DOG.mseed_60000,[],[],[],[]
HK.HKTB.mseed_75000,[12],[ 0.79395884],[],[]
HK.HKYN.mseed_99000,[],[],[],[]
HK.HKPS.mseed_534000,[],[],[],[]
HK.HKCC2.mseed_105000,[],[],[],[]
HK.HKPS.mseed_492000,[],[],[],[]
GD.ZHH.mseed_102000,[],[],[],[]
HK.HKYN.mseed_102000,[],[],[],[]
HK.HKPS.mseed_537000,[],[],[],[]
GD.ZHH.mseed_105000,[],[],[],[]
HK.HKOC.mseed_99000,[],[],[],[]
GD.DOG.mseed_63000,[],[],[],[]
HK.HKCC2.mseed_108000,[],[],[],[]
HK.HKYN.mseed_105000,[],[],[],[]
HK.HKPS.mseed_495000,[],[],[],[]
HK.HKPS.mseed_540000,[],[],[],[]
GD.ZHH.mseed_108000,[],[],[],[]
HK.HKTB.mseed_78000,[],[],[],[]
GD.DOG.mseed_66000,[],[],[],[]
HK.HKOC.mseed_102000,[],[],[],[]
HK.HKCC2.mseed_111000,[],[],[],[]
HK.HKPS.mseed_498000,[],[],[],[]
HK.HKYN.mseed_108000,[],[],[],[]
HK.HKPS.mseed_543000,[],[],[],[]
HK.HKTB.mseed_81000,[],[],[],[]
GD.ZHH.mseed_111000,[],[],[],[]
HK.HKOC.mseed_105000,[],[],[],[]
GD.ZHH.mseed_114000,[],[],[],[]
HK.HKPS.mseed_501000,[],[],[],[]
HK.HKYN.mseed_111000,[],[],[],[]
HK.HKOC.mseed_108000,[],[],[],[]
HK.HKCC2.mseed_114000,[],[],[],[]
GD.ZHH.mseed_117000,[],[],[],[]
HK.HKPS.mseed_546000,[],[],[],[]
HK.HKTB.mseed_84000,[],[],[],[]
GD.DOG.mseed_69000,[],[],[],[]
HK.HKPS.mseed_504000,[],[],[],[]
HK.HKYN.mseed_114000,[],[],[],[]
HK.HKOC.mseed_111000,[],[],[],[]
GD.ZHH.mseed_120000,[],[],[],[]
HK.HKCC2.mseed_117000,[],[],[],[]
HK.HKYN.mseed_117000,[],[],[],[]
GD.DOG.mseed_72000,[],[],[],[]
HK.HKPS.mseed_507000,[],[],[],[]
HK.HKPS.mseed_549000,[],[],[],[]
HK.HKTB.mseed_87000,[],[],[],[]
HK.HKCC2.mseed_120000,[],[],[],[]
GD.ZHH.mseed_123000,[],[],[],[]
HK.HKTB.mseed_90000,[],[],[],[]
HK.HKYN.mseed_120000,[],[],[],[]
HK.HKPS.mseed_552000,[],[],[],[]
HK.HKTB.mseed_93000,[],[],[],[]
HK.HKPS.mseed_510000,[],[],[],[]
GD.ZHH.mseed_126000,[],[],[],[]
GD.DOG.mseed_75000,[],[],[],[]
