fname,itp,tp_prob,its,ts_prob
HK.HKCC2.npz_325500.npz,[],[],[],[]
HK.HKCC2.npz_379500.npz,[],[],[],[]
HK.HKCC2.npz_339000.npz,[],[],[],[]
HK.HKCC2.npz_316500.npz,[],[],[],[]
HK.HKCC2.npz_321000.npz,[],[],[],[]
HK.HKCC2.npz_337500.npz,[],[],[],[]
HK.HKCC2.npz_334500.npz,[],[],[],[]
HK.HKCC2.npz_354000.npz,[],[],[],[]
HK.HKCC2.npz_348000.npz,[],[],[],[]
HK.HKCC2.npz_391500.npz,[],[],[],[]
HK.HKCC2.npz_328500.npz,[],[],[],[]
HK.HKCC2.npz_333000.npz,[],[],[],[]
HK.HKCC2.npz_346500.npz,[],[],[],[]
HK.HKCC2.npz_351000.npz,[],[],[],[]
HK.HKCC2.npz_349500.npz,[],[],[],[]
HK.HKCC2.npz_345000.npz,[],[],[],[]
HK.HKCC2.npz_366000.npz,[],[],[],[]
HK.HKCC2.npz_403500.npz,[],[],[],[]
HK.HKCC2.npz_360000.npz,[],[],[],[]
HK.HKCC2.npz_340500.npz,[],[],[],[]
HK.HKCC2.npz_361500.npz,[],[],[],[]
HK.HKCC2.npz_363000.npz,[],[],[],[]
HK.HKCC2.npz_378000.npz,[],[],[],[]
HK.HKCC2.npz_357000.npz,[],[],[],[]
HK.HKCC2.npz_358500.npz,[],[],[],[]
HK.HKCC2.npz_352500.npz,[],[],[],[]
HK.HKCC2.npz_415500.npz,[],[],[],[]
HK.HKCC2.npz_375000.npz,[],[],[],[]
HK.HKCC2.npz_372000.npz,[],[],[],[]
HK.HKCC2.npz_373500.npz,[],[],[],[]
HK.HKCC2.npz_369000.npz,[],[],[],[]
HK.HKCC2.npz_364500.npz,[],[],[],[]
HK.HKCC2.npz_427500.npz,[],[],[],[]
HK.HKCC2.npz_370500.npz,[],[],[],[]
HK.HKCC2.npz_390000.npz,[],[],[],[]
HK.HKCC2.npz_384000.npz,[],[],[],[]
HK.HKCC2.npz_381000.npz,[],[],[],[]
HK.HKCC2.npz_385500.npz,[],[],[],[]
HK.HKCC2.npz_376500.npz,[],[],[],[]
HK.HKCC2.npz_387000.npz,[],[],[],[]
HK.HKCC2.npz_396000.npz,[],[],[],[]
HK.HKCC2.npz_402000.npz,[],[],[],[]
HK.HKCC2.npz_382500.npz,[],[],[],[]
HK.HKCC2.npz_439500.npz,[],[],[],[]
HK.HKCC2.npz_393000.npz,[],[],[],[]
HK.HKCC2.npz_397500.npz,[],[],[],[]
HK.HKCC2.npz_414000.npz,[],[],[],[]
HK.HKCC2.npz_408000.npz,[],[],[],[]
HK.HKCC2.npz_388500.npz,[],[],[],[]
HK.HKCC2.npz_399000.npz,[],[],[],[]
HK.HKCC2.npz_409500.npz,[],[],[],[]
HK.HKCC2.npz_451500.npz,[],[],[],[]
HK.HKCC2.npz_405000.npz,[],[],[],[]
HK.HKCC2.npz_394500.npz,[],[],[],[]
HK.HKCC2.npz_426000.npz,[],[],[],[]
HK.HKCC2.npz_463500.npz,[],[],[],[]
HK.HKCC2.npz_411000.npz,[2793],[ 0.39609125],[],[]
HK.HKCC2.npz_400500.npz,[],[],[],[]
HK.HKCC2.npz_420000.npz,[],[],[],[]
HK.HKCC2.npz_421500.npz,[],[],[],[]
HK.HKCC2.npz_406500.npz,[],[],[],[]
HK.HKCC2.npz_438000.npz,[],[],[],[]
HK.HKCC2.npz_475500.npz,[],[],[],[]
HK.HKCC2.npz_417000.npz,[],[],[],[]
HK.HKCC2.npz_423000.npz,[],[],[],[]
HK.HKCC2.npz_412500.npz,[],[],[],[]
HK.HKCC2.npz_433500.npz,[],[],[],[]
HK.HKCC2.npz_418500.npz,[],[],[],[]
HK.HKCC2.npz_432000.npz,[],[],[],[]
HK.HKCC2.npz_450000.npz,[],[],[],[]
HK.HKCC2.npz_487500.npz,[],[],[],[]
HK.HKCC2.npz_435000.npz,[],[],[],[]
HK.HKCC2.npz_445500.npz,[],[],[],[]
HK.HKCC2.npz_424500.npz,[],[],[],[]
HK.HKCC2.npz_429000.npz,[],[],[],[]
HK.HKCC2.npz_447000.npz,[],[],[],[]
HK.HKCC2.npz_430500.npz,[],[],[],[]
HK.HKCC2.npz_499500.npz,[],[],[],[]
HK.HKCC2.npz_444000.npz,[],[],[],[]
HK.HKCC2.npz_462000.npz,[],[],[],[]
HK.HKCC2.npz_457500.npz,[],[],[],[]
HK.HKCC2.npz_436500.npz,[],[],[],[]
HK.HKCC2.npz_441000.npz,[],[],[],[]
HK.HKCC2.npz_442500.npz,[],[],[],[]
HK.HKCC2.npz_459000.npz,[],[],[],[]
HK.HKCC2.npz_448500.npz,[],[],[],[]
HK.HKCC2.npz_456000.npz,[],[],[],[]
HK.HKCC2.npz_511500.npz,[],[],[],[]
HK.HKCC2.npz_474000.npz,[],[],[],[]
HK.HKCC2.npz_469500.npz,[],[],[],[]
HK.HKCC2.npz_454500.npz,[],[],[],[]
HK.HKCC2.npz_460500.npz,[],[],[],[]
HK.HKCC2.npz_468000.npz,[],[],[],[]
HK.HKCC2.npz_471000.npz,[],[],[],[]
HK.HKCC2.npz_453000.npz,[],[],[],[]
HK.HKCC2.npz_486000.npz,[],[],[],[]
HK.HKCC2.npz_523500.npz,[],[],[],[]
HK.HKCC2.npz_481500.npz,[],[],[],[]
HK.HKCC2.npz_466500.npz,[],[],[],[]
HK.HKCC2.npz_472500.npz,[],[],[],[]
HK.HKCC2.npz_465000.npz,[],[],[],[]
HK.HKCC2.npz_498000.npz,[],[],[],[]
HK.HKCC2.npz_535500.npz,[],[],[],[]
HK.HKCC2.npz_483000.npz,[],[],[],[]
HK.HKCC2.npz_480000.npz,[],[],[],[]
HK.HKCC2.npz_510000.npz,[],[],[],[]
HK.HKCC2.npz_478500.npz,[],[],[],[]
HK.HKCC2.npz_493500.npz,[],[],[],[]
HK.HKCC2.npz_484500.npz,[],[],[],[]
HK.HKCC2.npz_477000.npz,[],[],[],[]
HK.HKCC2.npz_547500.npz,[],[],[],[]
HK.HKCC2.npz_522000.npz,[],[],[],[]
HK.HKCC2.npz_495000.npz,[],[],[],[]
HK.HKCC2.npz_490500.npz,[],[],[],[]
HK.HKCC2.npz_492000.npz,[],[],[],[]
HK.HKCC2.npz_559500.npz,[],[],[],[]
HK.HKCC2.npz_496500.npz,[],[],[],[]
HK.HKCC2.npz_489000.npz,[],[],[],[]
HK.HKCC2.npz_505500.npz,[],[],[],[]
HK.HKCC2.npz_534000.npz,[],[],[],[]
HK.HKCC2.npz_504000.npz,[],[],[],[]
HK.HKCC2.npz_502500.npz,[],[],[],[]
HK.HKCC2.npz_571500.npz,[],[],[],[]
HK.HKCC2.npz_508500.npz,[],[],[],[]
HK.HKCC2.npz_507000.npz,[],[],[],[]
HK.HKCC2.npz_516000.npz,[],[],[],[]
HK.HKCC2.npz_546000.npz,[],[],[],[]
HK.HKCC2.npz_514500.npz,[],[],[],[]
HK.HKCC2.npz_517500.npz,[],[],[],[]
HK.HKCC2.npz_501000.npz,[],[],[],[]
HK.HKCC2.npz_520500.npz,[],[],[],[]
HK.HKCC2.npz_583500.npz,[],[],[],[]
HK.HKCC2.npz_558000.npz,[],[],[],[]
HK.HKCC2.npz_528000.npz,[],[],[],[]
HK.HKCC2.npz_519000.npz,[],[],[],[]
HK.HKCC2.npz_526500.npz,[],[],[],[]
HK.HKCC2.npz_529500.npz,[],[],[],[]
HK.HKCC2.npz_595500.npz,[],[],[],[]
HK.HKCC2.npz_513000.npz,[],[],[],[]
HK.HKCC2.npz_532500.npz,[],[],[],[]
HK.HKCC2.npz_541500.npz,[],[],[],[]
HK.HKCC2.npz_531000.npz,[],[],[],[]
HK.HKCC2.npz_538500.npz,[],[],[],[]
HK.HKCC2.npz_570000.npz,[],[],[],[]
HK.HKCC2.npz_540000.npz,[],[],[],[]
HK.HKCC2.npz_544500.npz,[],[],[],[]
HK.HKCC2.npz_553500.npz,[],[],[],[]
HK.HKCC2.npz_525000.npz,[],[],[],[]
HK.HKCC2.npz_543000.npz,[],[],[],[]
HK.HKCC2.npz_607500.npz,[],[],[],[]
HK.HKCC2.npz_582000.npz,[],[],[],[]
HK.HKCC2.npz_550500.npz,[],[],[],[]
HK.HKCC2.npz_556500.npz,[],[],[],[]
HK.HKCC2.npz_565500.npz,[],[],[],[]
HK.HKCC2.npz_552000.npz,[],[],[],[]
HK.HKCC2.npz_537000.npz,[],[],[],[]
HK.HKCC2.npz_594000.npz,[],[],[],[]
HK.HKCC2.npz_555000.npz,[],[],[],[]
HK.HKCC2.npz_562500.npz,[],[],[],[]
HK.HKCC2.npz_619500.npz,[],[],[],[]
HK.HKCC2.npz_549000.npz,[],[],[],[]
HK.HKCC2.npz_568500.npz,[],[],[],[]
HK.HKCC2.npz_564000.npz,[],[],[],[]
HK.HKCC2.npz_606000.npz,[],[],[],[]
HK.HKCC2.npz_577500.npz,[],[],[],[]
HK.HKCC2.npz_561000.npz,[],[],[],[]
HK.HKCC2.npz_631500.npz,[],[],[],[]
HK.HKCC2.npz_567000.npz,[],[],[],[]
HK.HKCC2.npz_574500.npz,[],[],[],[]
HK.HKCC2.npz_580500.npz,[],[],[],[]
HK.HKCC2.npz_589500.npz,[],[],[],[]
HK.HKCC2.npz_618000.npz,[],[],[],[]
HK.HKCC2.npz_643500.npz,[],[],[],[]
HK.HKCC2.npz_576000.npz,[],[],[],[]
HK.HKCC2.npz_573000.npz,[],[],[],[]
HK.HKCC2.npz_579000.npz,[],[],[],[]
HK.HKCC2.npz_630000.npz,[],[],[],[]
HK.HKCC2.npz_586500.npz,[],[],[],[]
HK.HKCC2.npz_592500.npz,[],[],[],[]
HK.HKCC2.npz_601500.npz,[],[],[],[]
HK.HKCC2.npz_642000.npz,[],[],[],[]
HK.HKCC2.npz_591000.npz,[],[],[],[]
HK.HKCC2.npz_588000.npz,[],[],[],[]
HK.HKCC2.npz_585000.npz,[],[],[],[]
HK.HKCC2.npz_655500.npz,[],[],[],[]
HK.HKCC2.npz_604500.npz,[],[],[],[]
HK.HKCC2.npz_654000.npz,[],[],[],[]
HK.HKCC2.npz_613500.npz,[],[],[],[]
HK.HKCC2.npz_598500.npz,[],[],[],[]
HK.HKCC2.npz_603000.npz,[],[],[],[]
HK.HKCC2.npz_667500.npz,[],[],[],[]
HK.HKCC2.npz_616500.npz,[],[],[],[]
HK.HKCC2.npz_600000.npz,[],[],[],[]
HK.HKCC2.npz_666000.npz,[],[],[],[]
HK.HKCC2.npz_597000.npz,[],[],[],[]
HK.HKCC2.npz_615000.npz,[],[],[],[]
HK.HKCC2.npz_610500.npz,[],[],[],[]
HK.HKCC2.npz_679500.npz,[],[],[],[]
HK.HKCC2.npz_625500.npz,[],[],[],[]
HK.HKCC2.npz_628500.npz,[],[],[],[]
HK.HKCC2.npz_622500.npz,[],[],[],[]
HK.HKCC2.npz_612000.npz,[],[],[],[]
HK.HKCC2.npz_678000.npz,[],[],[],[]
HK.HKCC2.npz_609000.npz,[],[],[],[]
HK.HKCC2.npz_627000.npz,[],[],[],[]
HK.HKCC2.npz_624000.npz,[],[],[],[]
HK.HKCC2.npz_634500.npz,[],[],[],[]
HK.HKCC2.npz_691500.npz,[],[],[],[]
HK.HKCC2.npz_640500.npz,[],[],[],[]
HK.HKCC2.npz_637500.npz,[],[],[],[]
HK.HKCC2.npz_646500.npz,[],[],[],[]
HK.HKCC2.npz_639000.npz,[],[],[],[]
HK.HKCC2.npz_621000.npz,[2876],[ 0.6714666],[],[]
HK.HKCC2.npz_690000.npz,[],[],[],[]
HK.HKCC2.npz_636000.npz,[],[],[],[]
HK.HKCC2.npz_658500.npz,[],[],[],[]
HK.HKCC2.npz_649500.npz,[],[],[],[]
HK.HKCC2.npz_652500.npz,[],[],[],[]
HK.HKCC2.npz_703500.npz,[],[],[],[]
HK.HKCC2.npz_651000.npz,[],[],[],[]
HK.HKCC2.npz_633000.npz,[],[],[],[]
HK.HKCC2.npz_661500.npz,[],[],[],[]
HK.HKCC2.npz_702000.npz,[],[],[],[]
HK.HKCC2.npz_670500.npz,[],[],[],[]
HK.HKCC2.npz_648000.npz,[],[],[],[]
HK.HKCC2.npz_664500.npz,[],[],[],[]
HK.HKCC2.npz_673500.npz,[],[],[],[]
HK.HKCC2.npz_645000.npz,[],[],[],[]
HK.HKCC2.npz_715500.npz,[],[],[],[]
HK.HKCC2.npz_663000.npz,[],[],[],[]
HK.HKCC2.npz_714000.npz,[],[],[],[]
HK.HKCC2.npz_676500.npz,[],[],[],[]
HK.HKCC2.npz_685500.npz,[],[],[],[]
HK.HKCC2.npz_682500.npz,[],[],[],[]
HK.HKCC2.npz_660000.npz,[],[],[],[]
HK.HKCC2.npz_675000.npz,[],[],[],[]
HK.HKCC2.npz_726000.npz,[],[],[],[]
HK.HKCC2.npz_688500.npz,[],[],[],[]
HK.HKCC2.npz_727500.npz,[],[],[],[]
HK.HKCC2.npz_657000.npz,[],[],[],[]
HK.HKCC2.npz_694500.npz,[],[],[],[]
HK.HKCC2.npz_697500.npz,[],[],[],[]
HK.HKCC2.npz_687000.npz,[],[],[],[]
HK.HKCC2.npz_738000.npz,[],[],[],[]
HK.HKCC2.npz_672000.npz,[],[],[],[]
HK.HKCC2.npz_709500.npz,[],[],[],[]
HK.HKCC2.npz_739500.npz,[],[],[],[]
HK.HKCC2.npz_700500.npz,[],[],[],[]
HK.HKCC2.npz_706500.npz,[],[],[],[]
HK.HKCC2.npz_669000.npz,[],[],[],[]
HK.HKCC2.npz_684000.npz,[],[],[],[]
HK.HKCC2.npz_699000.npz,[],[],[],[]
HK.HKCC2.npz_721500.npz,[],[],[],[]
HK.HKCC2.npz_751500.npz,[],[],[],[]
HK.HKCC2.npz_750000.npz,[],[],[],[]
HK.HKCC2.npz_696000.npz,[],[],[],[]
HK.HKCC2.npz_711000.npz,[],[],[],[]
HK.HKCC2.npz_712500.npz,[],[],[],[]
HK.HKCC2.npz_718500.npz,[],[],[],[]
HK.HKCC2.npz_681000.npz,[],[],[],[]
HK.HKCC2.npz_723000.npz,[],[],[],[]
HK.HKCC2.npz_763500.npz,[],[],[],[]
HK.HKCC2.npz_733500.npz,[],[],[],[]
HK.HKCC2.npz_762000.npz,[],[],[],[]
HK.HKCC2.npz_708000.npz,[],[],[],[]
HK.HKCC2.npz_775500.npz,[],[],[],[]
HK.HKCC2.npz_724500.npz,[],[],[],[]
HK.HKCC2.npz_735000.npz,[],[],[],[]
HK.HKCC2.npz_730500.npz,[],[],[],[]
HK.HKCC2.npz_693000.npz,[],[],[],[]
HK.HKCC2.npz_787500.npz,[],[],[],[]
HK.HKCC2.npz_745500.npz,[],[],[],[]
HK.HKCC2.npz_720000.npz,[],[],[],[]
HK.HKCC2.npz_774000.npz,[],[],[],[]
HK.HKCC2.npz_736500.npz,[],[],[],[]
HK.HKCC2.npz_705000.npz,[],[],[],[]
HK.HKCC2.npz_742500.npz,[],[],[],[]
HK.HKCC2.npz_747000.npz,[],[],[],[]
HK.HKCC2.npz_799500.npz,[],[],[],[]
HK.HKCC2.npz_757500.npz,[],[],[],[]
HK.HKCC2.npz_786000.npz,[],[],[],[]
HK.HKCC2.npz_754500.npz,[],[],[],[]
HK.HKCC2.npz_748500.npz,[],[],[],[]
HK.HKCC2.npz_732000.npz,[],[],[],[]
HK.HKCC2.npz_717000.npz,[],[],[],[]
HK.HKCC2.npz_766500.npz,[],[],[1671],[ 0.32759285]
HK.HKCC2.npz_769500.npz,[],[],[],[]
HK.HKCC2.npz_798000.npz,[],[],[],[]
HK.HKCC2.npz_811500.npz,[],[],[],[]
HK.HKCC2.npz_759000.npz,[],[],[],[]
HK.HKCC2.npz_744000.npz,[],[],[],[]
HK.HKCC2.npz_729000.npz,[],[],[],[]
